geometry,u,v,key,oneway,length,n_trafficLights,n_giveWaySignal,n_stopSignal,n_pedestrianCrossings,n_cyclingPath,n_cycleParking,n_parkingLeft,n_parkingRight,n_roundaboutNearBy,n_streetLighting_segments,p_pTStop,mean_zonalSpeed,roadType_tertiary,roadType_residential,roadType_primary,roadType_unavailable,roadType_living_street,roadType_pedestrian,roadType_secondary,roadType_primary_link,roadType_service,roadType_secondary_link,roadType_tertiary_link,surfaceType_asphalt,surfaceType_unavailable,surfaceType_sett,surfaceType_paving_stones,surfaceType_paving_stones:20,surfaceType_cobblestone,surfaceType_paving_stones:30,surfaceType_unhewn_cobblestone,surfaceType_paved,numberOfLanes,maxSpeed,accidents_noSeverity,accidents_mild,accidents_severe,accidents_deceased,total_accidents_pedestrian,total_accidents_motorcycle,total_accidents_bicycle,total_accidents,total_accidents_VRU,travelDemand_micro,travelDemand_privateVehicle,n_cornering_right,mean_avg_magnitude_cornering_right,mean_max_magnitude_cornering_right,n_cornering_left,mean_avg_magnitude_cornering_left,mean_max_magnitude_cornering_left,n_brake,mean_avg_magnitude_brake,mean_max_magnitude_brake,n_speedup,mean_avg_magnitude_speedup,mean_max_magnitude_speedup
"LINESTRING (-3.7061184858339313 40.42037038273591, -3.7061012 40.420321, -3.705956 40.420262, -3.7059403636619312 40.420259013850014, -3.7058318999999993 40.4202383, -3.705678616097038 40.42024115858915, -3.7055906 40.42024279999999, -3.7054606000000003 40.4202823)",89,91,0,True,79.31494138981405,3,0,0,3,0,1,0,0,0,3,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,1,0,0,0,0,0,0,1,0,842.3313891954399,32862,635,2189,1180,508,309,297,235,1364,910,5,336,520
"LINESTRING (-3.7061184858339313 40.42037038273591, -3.7061544 40.4204147, -3.706296118229342 40.420504677705985, -3.706706525431764 40.42076524756186, -3.7068964000000006 40.42088579999999)",89,3803,0,False,104.02303163121609,2,0,0,1,0,0,0,0,0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,30.0,3,8,0,0,0,8,0,5,5,1146.0299456565076,36501,1140,1677,2486,1965,495,538,543,2947,610,0,508,494
"LINESTRING (-3.7082219452523444 40.42027894197157, -3.7081532 40.4202383, -3.7080082528416636 40.420235042672296, -3.707108689781648 40.42021482722474, -3.7063065 40.4201968, -3.7062374473404214 40.420219058993254, -3.7062094 40.4202281, -3.7061012 40.420321, -3.7061184858339313 40.42037038273591)",90,89,0,False,247.2352730677982,1,0,0,2,0,2,0,0,0,3,5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,30.0,0,0,0,0,0,0,0,0,0,905.0184017809178,41642,144,1264,208,463,790,29,966,408,4387,1,669,170
"LINESTRING (-3.7068964000000006 40.42088579999999, -3.706706525431764 40.42076524756186, -3.706296118229342 40.420504677705985, -3.7061544 40.4204147, -3.7061184858339313 40.42037038273591)",3803,89,0,False,104.02303163121609,2,0,0,1,0,0,0,0,0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,30.0,0,0,0,0,0,0,0,0,0,1146.0299456565076,15494,74,765,992,427,859,1317,325,680,2611,2,131,295
"LINESTRING (-3.705683399999999 40.4203232, -3.705898071350461 40.42034647996189, -3.7061184858339313 40.42037038273591)",93,89,0,True,48.79166130781001,1,0,0,2,0,0,0,0,0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,0,0,0,0,0,0,0,0,0,361.94982580168136,40809,865,1300,2761,1803,1547,1152,859,770,2213,4,3,62
"LINESTRING (-3.7082219452523444 40.42027894197157, -3.7081532 40.4202383, -3.70823413220096 40.420347689262805, -3.7083573999999997 40.420514299999994, -3.7083723999999996 40.42050230000107)",90,92,0,True,49.167566286091365,0,0,0,2,0,1,0,0,0,2,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,0,1,0,0,1,0,0,1,1,341.7052860186489,34470,159,1568,2273,1258,2193,1413,343,1826,3277,5,258,146
"LINESTRING (-3.7082219452523444 40.42027894197157, -3.70828 40.420331, -3.7084154623816934 40.420273939170436, -3.7091072432530874 40.41998254026026, -3.7092588 40.41991869999999, -3.7093020999999995 40.419876599999995)",90,3846,0,True,133.4312838077089,0,0,0,2,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,1,0,0,0,0,0,0,1,0,103.19597291570078,33048,1194,979,2468,959,1412,1849,428,2731,2260,0,110,103
"LINESTRING (-3.7082219452523444 40.42027894197157, -3.7082228000000006 40.42025149999999, -3.708105411402517 40.42009271727656, -3.7080652891073163 40.42003844686666, -3.7079316711035264 40.419857711846426)",90,3847,0,True,57.49617382697273,0,1,0,0,0,2,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,346.49052898812903,3998,920,1351,963,1958,1724,1949,762,3064,3301,0,111,630
"LINESTRING (-3.7083723999999996 40.42050230000107, -3.7083874 40.4204903, -3.708317662138706 40.42038686199903, -3.70828 40.420331, -3.7082219452523444 40.42027894197157)",92,90,0,True,32.153863988544465,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,324.91053990497795,5880,740,2267,2895,483,2482,1636,1311,268,226,2,411,754
"LINESTRING (-3.7079316711035264 40.419857711846426, -3.7079288999999993 40.4198834, -3.7080352656369624 40.42005169765742, -3.708075696405231 40.42011566947934, -3.7081532 40.4202383, -3.7082219452523444 40.42027894197157)",3847,90,0,True,58.407570210431885,0,1,0,1,0,2,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,416.1225230819899,13558,731,2055,2597,808,678,378,976,678,1570,3,603,760
"LINESTRING (-3.7054606000000003 40.4202823, -3.705566808759999 40.42030179702999, -3.705683399999999 40.4203232)",91,93,0,True,25.17553490613092,2,0,0,1,0,0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,0,0,0,0,0,0,0,0,0,438.8569249022677,17706,207,890,1944,1464,849,2978,6,2274,4498,3,104,456
"LINESTRING (-3.7054606000000003 40.4202823, -3.70523615226 40.42026691606, -3.70505908515 40.420254779649994, -3.704834699999999 40.4202394)",91,94,0,False,69.72521766392522,2,0,0,1,0,0,0,0,0,3,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,30.0,1,5,0,0,1,3,0,5,4,710.8836845031992,46599,1306,865,971,1813,154,3123,471,201,4313,0,207,89
"LINESTRING (-3.704834699999999 40.4202394, -3.7050591477399983 40.420254783939995, -3.7052362148499998 40.42026692034999, -3.7054606000000003 40.4202823)",94,91,0,False,69.72521766392522,2,0,0,1,0,0,0,0,0,3,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,30.0,0,0,0,0,0,0,0,0,0,710.8836845031992,31206,377,1869,3041,109,75,3400,132,1372,417,5,214,199
"LINESTRING (-3.7068964000000006 40.42088579999999, -3.7067879 40.4209271, -3.706703404039963 40.42099579420175, -3.706005212949857 40.42156341518131, -3.705912163004032 40.421639063670874, -3.7057377000000002 40.4217809)",3803,3798,0,True,163.334304055642,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,1,1,0,0,0,0,0,2,0,110.58064482737198,8090,1220,2283,2061,1434,596,1704,479,711,465,0,588,754
"LINESTRING (-3.7068964000000006 40.42088579999999, -3.707033303130001 40.42097232899, -3.7071785000000004 40.4210641)",3803,3804,0,False,37.089684753712966,1,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,30.0,0,0,0,0,0,0,0,0,0,507.3840536613728,7195,657,1921,853,1336,758,3105,930,2102,790,3,487,40
"LINESTRING (-3.7083723999999996 40.42050230000107, -3.7081546899999998 40.42055886625091, -3.7072838246718405 40.42078513783114, -3.7071124864000007 40.42082965560015, -3.7068964000000006 40.42088579999999)",92,3803,0,True,169.67845803838108,1,0,0,2,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,1,3,0,0,0,1,1,4,2,74.63866509493715,43443,719,1768,2299,409,1398,1221,1361,1395,423,2,504,635
"LINESTRING (-3.7071785000000004 40.4210641, -3.7070415968699995 40.42097757101, -3.7068964000000006 40.42088579999999)",3804,3803,0,False,37.089684753712966,1,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,30.0,0,0,0,0,0,0,0,0,0,507.3840536613728,32162,844,811,2292,1369,598,3348,457,676,1950,2,52,622
"LINESTRING (-3.7083723999999996 40.42050230000107, -3.7083573999999997 40.420514299999994, -3.7083853000000007 40.42058219999999, -3.708326521096757 40.42070071734335, -3.7080115434305134 40.421335814532384, -3.7079809999999997 40.4213974, -3.7079352000000005 40.4215467)",92,3806,0,False,128.78233292225994,1,0,0,2,0,0,0,0,0,2,2,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,1,5,0,0,3,3,0,5,5,1515.777312698042,1274,189,415,773,541,634,666,821,943,1645,5,58,66
"LINESTRING (-3.7083723999999996 40.42050230000107, -3.7083874 40.4204903, -3.708592263808218 40.42050935709843, -3.7086235093953466 40.420512263664676, -3.7088474999999996 40.4205331)",92,3845,0,False,53.49073768308669,0,0,0,1,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,159.19675700642244,48119,69,2202,2413,1924,2392,1238,1139,761,1926,1,208,514
"LINESTRING (-3.7079352000000005 40.4215467, -3.7079809999999997 40.4213974, -3.7080115434305134 40.421335814532384, -3.708326521096757 40.42070071734335, -3.7083853000000007 40.42058219999999, -3.7083573999999997 40.420514299999994, -3.7083723999999996 40.42050230000107)",3806,92,0,False,128.78233292225994,1,0,0,2,0,0,0,0,0,2,2,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,50.0,0,0,0,0,0,0,0,0,0,1515.777312698042,14060,591,50,152,1078,1028,1874,1032,1068,1744,3,230,680
"LINESTRING (-3.7088474999999996 40.4205331, -3.7086235093953466 40.420512263664676, -3.708592263808218 40.42050935709843, -3.7083874 40.4204903, -3.7083723999999996 40.42050230000107)",3845,92,0,False,53.49073768308669,0,0,0,1,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,159.19675700642244,45728,689,900,2908,109,622,1391,956,500,1698,0,177,69
"LINESTRING (-3.7093020999999995 40.419876599999995, -3.709408699999999 40.41971980000001, -3.7094337623766602 40.41969487616172, -3.71007174357659 40.41906042155791, -3.710208105379367 40.41892481352813, -3.7103675000000003 40.4187663)",3846,3862,0,True,171.36743311296723,1,0,0,2,0,1,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,50.0,0,1,0,0,0,0,1,1,1,192.33102476132208,21528,1208,1432,3126,185,1559,194,1039,437,1078,2,439,744
"LINESTRING (-3.7093020999999995 40.419876599999995, -3.7093300999999994 40.419926, -3.7094536023028692 40.42004008994575, -3.7096516878089565 40.42022307895993, -3.709816899999999 40.4203757)",3846,3864,0,True,79.96544141709076,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,74.45932465995396,18314,183,785,1139,350,2600,3161,551,2629,1730,5,426,396
"LINESTRING (-3.7092603 40.41969780000001, -3.7092895404609068 40.41978289049293, -3.7092992 40.419811, -3.7093020999999995 40.419876599999995)",3848,3846,0,True,20.61026892582635,0,0,0,1,0,1,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,30.0,0,0,0,0,0,0,0,0,0,66.03585279108833,21364,57,1550,387,1704,2106,7,973,3331,1012,3,361,614
"LINESTRING (-3.7079316711035264 40.419857711846426, -3.7080152000000006 40.4199613, -3.7080999162610424 40.419925908516326, -3.7085691 40.4197299, -3.7088242000000005 40.4198125, -3.708911399999999 40.41981919999999, -3.708945083149977 40.4198074799243, -3.709048183725311 40.41977160600672, -3.7092603 40.41969780000001)",3847,3848,0,True,162.12815049874922,0,1,0,0,0,3,0,0,0,2,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,1,0,0,0,0,0,0,1,0,32.71516121604348,45992,892,2129,3241,814,845,3416,501,2429,1080,5,736,332
"LINESTRING (-3.7079316711035264 40.419857711846426, -3.7078263999999996 40.41981199999999, -3.7077477 40.4197453, -3.7077436994350146 40.41973951959736, -3.7074527999999995 40.41931919999999, -3.7073666999999997 40.4190952, -3.7073907419764494 40.41894856808911, -3.707400001231345 40.41889209593335, -3.7074363999999993 40.4186701)",3847,3849,0,True,156.36058959464955,0,1,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,50.0,2,6,0,0,1,6,0,5,5,493.2705443877796,15571,440,1572,3227,1183,228,2420,134,714,3017,2,112,390
"LINESTRING (-3.7081241 40.4191992, -3.708055614756672 40.4194134571981, -3.707983278264944 40.419639763089485, -3.7079427999999997 40.4197664, -3.7079316711035264 40.419857711846426)",4172,3847,0,True,76.40343657124433,0,1,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,378.2202087289746,5083,926,64,946,1006,211,3226,687,2787,738,0,729,45
"LINESTRING (-3.704834699999999 40.4202394, -3.7048620403036487 40.420016112672705, -3.7048904000000005 40.4197845, -3.7046656000000002 40.41956849999999, -3.704604785676897 40.41952324652196, -3.7045890000000004 40.41951149999999, -3.704407199999999 40.4194164)",94,1513,0,True,119.00751171382586,0,0,0,1,0,0,0,0,0,1,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,20.0,2,2,0,0,1,1,0,4,2,243.33096728740296,43850,1082,1840,457,1583,606,1120,485,2110,3050,5,321,499
"LINESTRING (-3.704834699999999 40.4202394, -3.7046103129999994 40.42022400715, -3.7041450869999992 40.420192092849994, -3.7039207 40.4201767)",94,1514,0,False,101.81982399975514,0,0,0,2,0,0,0,0,0,3,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,7,1,0,0,1,4,0,5,5,816.0962919370618,12661,1050,316,1452,1553,2384,370,809,2321,1282,4,122,801
"LINESTRING (-3.7039207 40.4201767, -3.7041450869999992 40.420192092849994, -3.7046103129999994 40.42022400715, -3.704834699999999 40.4202394)",1514,94,0,False,101.81982399975514,0,0,0,2,0,0,0,0,0,3,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,0,0,0,0,0,0,0,0,0,816.0962919370618,34638,317,826,1589,1039,2027,811,1379,2600,367,0,363,737
"LINESTRING (-3.7047066 40.4208827, -3.7047579097604086 40.42066365973883, -3.7048051147399863 40.42046214269856, -3.7048133 40.4204272, -3.704834699999999 40.4202394)",1516,94,0,True,73.00234945352167,0,0,0,1,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,50.0,0,0,0,0,0,0,0,0,0,121.66241772419129,3722,689,531,2073,2038,785,1521,900,926,276,1,231,662
"LINESTRING (-3.7079352000000005 40.4215467, -3.70774557098 40.42142576044, -3.7073681290199993 40.42118503956, -3.7071785000000004 40.4210641)",3806,3804,0,False,99.74784600907034,2,0,0,2,0,0,0,0,0,2,2,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,30.0,4,5,1,0,2,2,1,5,5,503.9450190057627,11526,638,1910,855,394,248,8,882,556,906,4,319,590
"LINESTRING (-3.7079352000000005 40.4215467, -3.70788129885 40.421765062649996, -3.7078308011500005 40.421969637349996, -3.7077769000000003 40.422188)",3806,3792,0,False,73.41757275372446,1,0,0,1,0,0,0,0,0,2,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,30.0,0,3,0,0,1,0,2,3,3,706.3375361257464,46957,389,1056,1880,1874,373,2335,1376,3035,1731,1,115,566
"LINESTRING (-3.7079352000000005 40.4215467, -3.7081251797499997 40.42166725541, -3.70888492817355 40.42214936880733, -3.709052720249999 40.42225584459, -3.7092426999999994 40.4223764)",3806,3807,0,False,172.10255123651473,4,0,0,3,0,0,0,0,0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,14,6,1,0,3,3,3,5,5,858.8453466656936,27064,1144,1310,2713,357,2095,1595,952,2376,4377,0,527,841
"LINESTRING (-3.7077769000000003 40.422188, -3.7078308011500005 40.421969637349996, -3.70788129885 40.421765062649996, -3.7079352000000005 40.4215467)",3792,3806,0,False,73.41757275372444,1,0,0,1,0,0,0,0,0,2,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,30.0,0,0,0,0,0,0,0,0,0,706.3375361257464,18352,1222,503,1032,815,1656,2097,290,310,689,1,63,116
"LINESTRING (-3.7071785000000004 40.4210641, -3.7073681290199993 40.42118503956, -3.70774557098 40.42142576044, -3.7079352000000005 40.4215467)",3804,3806,0,False,99.74784600907032,2,0,0,2,0,0,0,0,0,2,2,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,30.0,0,0,0,0,0,0,0,0,0,503.9450190057627,29515,225,327,1486,1179,1804,1457,673,434,3501,1,84,406
"LINESTRING (-3.7092426999999994 40.4223764, -3.709052720249999 40.42225584459, -3.7082929718264506 40.42177373119265, -3.7081251797499997 40.42166725541, -3.7079352000000005 40.4215467)",3807,3806,0,False,172.1025512365147,4,0,0,3,0,0,0,0,0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,0,0,0,0,0,0,0,0,0,858.8453466656936,6473,1070,1299,176,1804,2114,1422,891,2139,3808,2,273,810
"LINESTRING (-3.7088474999999996 40.4205331, -3.708931221447159 40.42074190527595, -3.7090995000000007 40.421161600000005, -3.7092213637604057 40.42159234218469, -3.7093118 40.421912, -3.709313142182202 40.421918057303245, -3.7093616999999997 40.422137199999995)",3845,3850,0,True,187.6254509480148,0,0,0,1,0,0,1,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,30.0,2,5,0,0,3,1,3,5,5,92.28864530289268,31265,315,1701,3072,2029,1320,955,1119,2202,4577,1,580,839
"LINESTRING (-3.709358316707984 40.420720935229966, -3.7092834999999997 40.42071459999999, -3.7091488052316883 40.42064885283235, -3.709058138079672 40.42060459641083, -3.7089425999999994 40.420548199999985, -3.7088474999999996 40.4205331)",3851,3845,0,True,61.21739812111062,0,0,0,2,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,30.0,0,1,0,0,0,1,0,1,1,123.18721341658276,3919,1103,1313,1913,174,330,2987,1341,2648,1341,0,128,688
"LINESTRING (-3.704407199999999 40.4194164, -3.7042795393900767 40.41960157711465, -3.7040198924375822 40.419978206002135, -3.7039461999999994 40.42008509999999, -3.7039207 40.4201767)",1513,1514,0,True,100.8382251651591,0,0,0,1,0,0,0,0,0,1,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,20.0,0,1,0,0,0,0,1,1,1,326.40939789431525,4699,281,1292,2289,1370,675,1468,189,2627,1923,2,492,286
"LINESTRING (-3.704407199999999 40.4194164, -3.704273160319999 40.419296324799994, -3.7041297999999996 40.419167900000005)",1513,1515,0,True,41.39375545950018,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,137.3986804604802,36193,1272,290,1507,1295,492,3493,605,2118,3192,2,351,281
"LINESTRING (-3.7039207 40.4201767, -3.7038989 40.420271, -3.7038901481825612 40.42039886553613, -3.7038635000000006 40.4207882, -3.704369820338995 40.42084495159771, -3.704483048165201 40.42085764289124, -3.7047066 40.4208827)",1514,1516,0,True,162.66044564824378,0,0,0,1,0,1,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,50.0,0,0,0,0,0,0,0,0,0,168.12715831212324,30845,603,911,1743,89,2319,3340,71,1050,4301,2,29,277
"LINESTRING (-3.7039207 40.4201767, -3.70370528406 40.42016142613, -3.7034849000000003 40.4201458)",1514,1517,0,False,48.55606771007259,2,0,0,2,0,0,0,0,0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,0,0,0,0,0,0,0,0,0,816.0962919370618,14707,914,669,305,1240,253,729,474,2695,1865,1,606,145
"LINESTRING (-3.7034849000000003 40.4201458, -3.70370031594 40.42016107387, -3.7039207 40.4201767)",1517,1514,0,False,48.55606771007259,2,0,0,2,0,0,0,0,0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,0,0,0,0,0,0,0,0,0,816.0962919370618,44277,228,1742,1830,943,873,333,947,664,3975,2,599,946
"LINESTRING (-3.6958386999999995 40.41884610000001, -3.6956532898111765 40.41888253633065, -3.6955171 40.4189093, -3.695537400000001 40.418960650019606)",95,96,0,True,42.56269186241998,0,0,0,2,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,0,0,0,0,0,0,0,0,0,838.1036088722794,43474,1297,1597,2683,1054,119,1058,722,467,3199,1,346,461
"LINESTRING (-3.6958386999999995 40.41884610000001, -3.6957889019920374 40.41862673201494, -3.695617507977688 40.41787171467356, -3.695578799999999 40.4177012, -3.695589899999999 40.4176526)",95,97,0,True,136.05011536132187,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,0,0,0,0,0,0,0,0,0,224.3323185059167,13577,1056,961,3199,1986,2371,2062,921,671,3457,1,186,17
"LINESTRING (-3.6965039500000003 40.41873380000817, -3.6964478 40.4187007, -3.6962924348595987 40.41873778765625, -3.696057127571361 40.41879395853082, -3.6958386999999995 40.41884610000001)",1527,95,0,True,76.87964173457064,1,0,0,2,0,0,0,0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,1,0,0,0,0,0,0,1,0,838.1036088722794,41687,9,491,549,126,432,1445,170,761,2332,4,229,226
"LINESTRING (-3.695537400000001 40.418960650019606, -3.6955171 40.4189093, -3.6953500784124986 40.41893934257896, -3.694464491294593 40.41909863528662, -3.6941060999999995 40.4191631, -3.6939181412011113 40.419157257187024, -3.693897 40.41915659999999, -3.693759799999999 40.419134499999984, -3.6937276894230924 40.419078874182674)",96,98,0,True,211.3609235288581,0,0,0,2,0,0,0,0,0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,15,16,0,0,2,14,6,5,5,1822.439275507316,24180,73,887,1821,1000,2054,2358,789,801,3454,3,309,749
"LINESTRING (-3.695537400000001 40.418960650019606, -3.6955576999999993 40.419012, -3.6957243094599384 40.41897962125987, -3.6957325876726976 40.41897801247907, -3.6959534 40.4189351)",96,1528,0,True,50.937693896334345,1,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,0,0,0,0,0,0,0,0,0,1276.0013082707922,27302,1329,1906,1229,1512,2166,1722,1409,1176,2762,1,98,669
"LINESTRING (-3.6936875000000002 40.41938549999999, -3.6938946999999995 40.4193222, -3.693902775260621 40.419320618282285, -3.6947857425800663 40.419147669678324, -3.6953482 40.4190375, -3.69538947274717 40.41903247634819, -3.6955576999999993 40.419012, -3.695537400000001 40.418960650019606)",2676,96,0,True,218.3158118958736,1,0,0,2,0,0,0,0,0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,0,0,0,0,0,0,0,0,0,1276.0013082707922,3474,289,1725,3204,483,622,2659,789,3046,2477,1,305,474
"LINESTRING (-3.6956435 40.42005229999999, -3.6956257034997924 40.41982802365078, -3.6955743309938187 40.419180613319824, -3.6955731 40.4191651, -3.6955576999999993 40.419012, -3.695537400000001 40.418960650019606)",2995,96,0,True,122.18731415790188,1,0,0,2,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,20.0,0,0,0,0,0,0,0,0,0,545.6352401223397,30104,1230,2291,1637,20,396,3412,1334,2460,2109,2,540,576
"LINESTRING (-3.695589899999999 40.4176526, -3.695805772799999 40.4176472128, -3.696038699999999 40.4176414)",97,99,0,True,49.89471250733356,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,50.0,0,0,0,0,0,0,0,0,0,104.7318527061334,23876,560,17,1691,452,1693,936,51,2903,3309,2,674,49
"LINESTRING (-3.695589899999999 40.4176526, -3.695559852113131 40.417429687930166, -3.6955098420353885 40.417058685137526, -3.6954842999999995 40.416869199999994, -3.6955178999999987 40.416866250000076)",97,100,0,True,91.60237496478436,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.0,0,1,0,0,0,0,1,1,1,224.3323185059167,1481,1171,1789,776,935,211,2035,989,1674,2852,0,701,508
"LINESTRING (-3.6942111 40.417447599999996, -3.6944336383199996 40.417480687, -3.695323663426752 40.417613015943196, -3.6953673616799985 40.417619513, -3.695589899999999 40.4176526)",4797,97,0,True,154.92562311652912,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,50.0,1,0,0,0,0,0,0,1,0,104.7318527061334,14847,851,1633,2307,1504,1079,2571,563,1077,3175,2,669,278
